user_id,daily_usage_min,sessions_per_day,avg_session_duration,purchase_count,referral_count,true_cluster,PC1,PC2,PC1_3d,PC2_3d,PC3_3d,tSNE1,tSNE2
48,-211.56298759610436,-37.16270863263257,70.1539901568357,3.412758669581468,13.789356534316052,Active,2.166772952060937,-1.2272802813419603,2.166772952060937,-1.2272802813419603,0.22661677222362503,34.12231,-35.593674
49,-47.34979751474066,42.51491450624421,49.57003052377953,6.628179990614895,-15.637565521843904,Sleeping,-0.3698323190013879,1.9425205340713638,-0.3698323190013879,1.9425205340713638,0.9327428004602183,-15.448252,70.33594
50,-254.50374019552208,-34.2380517263297,72.19154370827701,1.932000769733068,7.729260886684426,Active,1.6028905825149917,-1.4631125271823835,1.6028905825149917,-1.4631125271823835,0.13806063244689515,26.977486,-45.355152
51,-202.751346265666,-16.833954291185275,-8.851628726754385,-4.530927263518536,-7.190759773746522,Viral,0.04653377208196607,0.4699286753488094,0.04653377208196607,0.4699286753488094,-2.0616617287033487,-13.947068,10.47663
52,-179.22974558602522,-24.812621266989225,-14.800950062535035,2.579372663642229,-10.922920726680776,Viral,0.3065389123767621,1.1281991727372154,0.3065389123767621,1.1281991727372154,-2.080054883136796,-17.50335,20.69305
53,-152.42754125954818,-28.834764211703,6.5614131181721405,1.09225295525744,-4.117572457557332,Viral,0.8111833579223572,0.7407515963497906,0.8111833579223572,0.7407515963497906,-1.4476729005042266,24.413382,24.327892
54,-39.4704495397278,50.12273086286827,36.844270424104415,8.09475218516472,-10.705629055148009,Sleeping,-0.12188520752014671,2.1202402524657074,-0.12188520752014671,2.1202402524657074,0.715772794093517,17.381397,65.784836
55,-187.9587670805632,-39.58514235453346,87.3821800468219,3.73249275245361,5.550721621537484,Active,1.7975265075118043,-0.9969466799038119,1.7975265075118043,-0.9969466799038119,0.7536796077294468,72.12915,-35.359974
56,-190.059630395288,-39.88756284742984,85.65333490965776,3.453705402797348,9.040972605074034,Active,1.9944032006354453,-1.1196683885654395,1.9944032006354453,-1.1196683885654395,0.6966252487232135,70.65962,-42.6127
57,-144.76922711933636,-29.253348047308624,8.100088436155175,1.94609030165382,-6.855399448278309,Viral,0.7087994383816004,0.9077305822026309,0.7087994383816004,0.9077305822026309,-1.3711833754468643,23.799623,22.028461
58,-187.0331496385104,-33.12091349897587,46.88639257689495,-5.436946220447361,2.793574853229999,Active,1.0078296730187244,-0.6474682556725576,1.0078296730187244,-0.6474682556725576,-0.5754661921408318,29.619905,-24.959578
59,-49.279709154603125,46.89844894249013,34.57861267535664,4.468657633155885,-12.075692832734514,Sleeping,-0.35607571789256814,1.9567069037193106,-0.35607571789256814,1.9567069037193106,0.4963130650441774,4.589561,62.54764
60,-264.8042565790705,45.88954520127936,58.64054266004227,-18.040795701407013,-11.483541494233684,Whales,-1.7471460208551874,-1.1415093804381167,-1.7471460208551874,-1.1415093804381167,-0.0034054783629971982,-64.65095,-7.42296
61,-55.674182946785166,39.4942393115553,58.3474753001604,4.31797512037744,-14.058526270806125,Sleeping,-0.3359703376338199,1.586238677295876,-0.3359703376338199,1.586238677295876,1.0772649670977084,-37.771744,67.38462
62,-295.438761440698,54.378218334214026,84.5871568141257,-16.333275412857006,-12.268349682008534,Whales,-1.8394440820555331,-1.6434459977280622,-1.8394440820555331,-1.6434459977280622,0.7805166951381519,-26.514013,-56.84671
63,-108.90812125782465,-13.289700574534102,8.218782932362263,1.42999321314803,-7.135507843812002,Viral,0.504373178043883,1.2715489906372888,0.504373178043883,1.2715489906372888,-1.1134167450664743,24.72811,29.582191
64,-74.65598206355322,50.36092476744832,53.93448367295895,5.1476090499688265,-11.595029756316258,Sleeping,-0.35107938743021316,1.4882954554075383,-0.35107938743021316,1.4882954554075383,1.0324689886232883,-29.350452,66.60912
65,-184.93725709034416,-33.815146072861985,69.49746848251169,4.970056439255098,8.741249520305603,Active,1.933686444464323,-0.7448171741274628,1.933686444464323,-0.7448171741274628,0.34529088862329504,48.645935,-29.02653
66,-274.93023716749764,47.7072723407079,68.54965684757609,-11.150734667106988,-12.66330930667936,Whales,-1.5146349902411105,-1.0481505298636729,-1.5146349902411105,-1.0481505298636729,0.4373435996044191,-39.22057,-47.86886
67,-82.22774289811828,55.42680305253218,39.88994747189203,13.243174219237938,-12.885000822840436,Sleeping,-0.16375619983607195,2.0157967191667305,-0.16375619983607195,2.0157967191667305,0.8539842949933402,-8.23439,42.269077
68,-240.70042589265944,-40.7060373844317,61.946128607778505,6.441320227927378,13.225970778565893,Active,2.253254570836565,-1.2324518360687458,2.253254570836565,-1.2324518360687458,-0.057703706341210054,29.156595,-37.54152
69,-185.7262696608495,-40.632231312477984,83.57843915801386,10.125112748947975,6.601469737815385,Active,2.1781911522979374,-0.7084243927346254,2.1781911522979374,-0.7084243927346254,0.8000314942997631,73.576775,-22.599426
70,-106.13722981722525,42.652186138493725,48.30719797693446,6.101865169326104,-9.906682672591751,Sleeping,-0.16373867575161719,1.2487070973784788,-0.16373867575161719,1.2487070973784788,0.7276237766433359,-32.502132,39.76698
71,-222.9292304024487,-15.299645386112356,7.25159018536686,4.913051084456361,-14.11576784086458,Viral,0.04746494910178084,0.6821996048135762,0.04746494910178084,0.6821996048135762,-1.426511826275357,-7.929325,-5.731634
72,-45.70624233917992,38.18946985607036,63.164191859539976,10.059783114264553,-15.010379785321598,Sleeping,-0.0708535523200598,1.8561469539082611,-0.0708535523200598,1.8561469539082611,1.370567753360717,-50.211094,65.61694
73,-146.29159105575047,-45.870029776073146,86.82211186050523,3.1641083166259305,10.143917974216311,Active,2.2236110076356015,-0.8407968683418336,2.2236110076356015,-0.8407968683418336,0.7925864292613644,79.51328,-10.324488
74,-63.34752811871863,40.68270675134508,41.245751269681335,7.958302298626224,-15.219987645736811,Sleeping,-0.3039078133707337,1.9576391249136031,-0.3039078133707337,1.9576391249136031,0.661578116314662,8.126399,61.182003
75,-181.73837564999815,-23.52264889710781,11.78448633086359,-5.276108431987629,-11.39713282998223,Viral,-0.0617871909933074,0.4316722471544524,-0.0617871909933074,0.4316722471544524,-1.503748083334975,13.763038,5.4234653
76,-216.69120232323164,-33.65425878600459,91.86048253486362,3.836340776219243,1.558972824956589,Active,1.4253128952321008,-1.14025206936545,1.4253128952321008,-1.14025206936545,0.8517480425985122,74.36818,-36.45938
77,-33.08238788760126,47.375761514601486,56.39766125934085,8.042543783903925,-12.746185599530705,Sleeping,-0.15303031772528214,1.946116045675069,-0.15303031772528214,1.946116045675069,1.2625945612479827,-9.653833,91.09308
78,-49.76753321913137,44.96386432623099,48.17578552510048,3.85285242409598,-13.349736617498971,Sleeping,-0.4058036905282791,1.7657048149393342,-0.4058036905282791,1.7657048149393342,0.8480242236448662,-21.758297,64.405815
79,-216.46541494440237,-41.57113231509347,88.2923387134901,3.535537440471598,4.642762098436865,Active,1.7078188892286206,-1.2383515074463018,1.7078188892286206,-1.2383515074463018,0.669222425310408,43.020622,-55.187298
80,-187.0419684906954,-22.17226117434292,3.936031476280337,-7.080739494322189,-8.495661826362717,Viral,-0.017880620677930944,0.3366572168856314,-0.017880620677930944,0.3366572168856314,-1.7683975136025478,5.8529387,3.0616333
81,-173.80600159440922,-44.93776762169181,67.25394070276137,3.966082732166663,13.23075622711628,Active,2.339780808660169,-0.8593046592529845,2.339780808660169,-0.8593046592529845,0.18620598470013006,60.58444,2.648025
82,-221.70479618185772,-26.434715390653324,-17.110501042365513,-2.4209985829083824,-8.869134463909845,Viral,0.12908361662903065,0.5253934854382425,0.12908361662903065,0.5253934854382425,-2.405000970591403,-19.240871,12.242139
83,-168.5608944198444,-49.52926122966869,66.76558049359924,8.790813578977502,6.261676843924316,Active,2.2194941557118266,-0.40190141199597884,2.2194941557118266,-0.40190141199597884,0.2417923005219811,57.101902,-16.524359
84,-96.07138767391432,46.73627901172599,41.39758021288928,9.504648938596723,-16.80562819187009,Sleeping,-0.4791759354281329,1.8200602669849215,-0.4791759354281329,1.8200602669849215,0.6663068918596158,-7.061914,48.437374
85,-34.3684378724955,44.17124640954484,44.35083456807808,9.317923143346617,-10.564459795859294,Sleeping,0.05878022682252124,2.0721441090603867,0.05878022682252124,2.0721441090603867,0.9163401963177095,18.715939,73.0105
86,-186.2284689729223,-45.859835661649726,78.73595515979548,5.23039794790983,9.356293874945475,Active,2.177718336915626,-0.954092273262728,2.177718336915626,-0.954092273262728,0.49228515075465973,56.521847,-37.899837
87,-224.16595396165664,46.78765761431426,55.37262516069522,-16.404180397239003,-12.99906528727511,Whales,-1.7028065442342402,-0.6291352078580931,-1.7028065442342402,-0.6291352078580931,0.06685572153611442,-47.796814,0.13569517
88,-206.41118418110543,-32.84832952464346,72.00833704040691,8.074932910582714,7.92229191122754,Active,1.9812841993637942,-0.8077137304543786,1.9812841993637942,-0.8077137304543786,0.4390776211433821,47.319008,-36.038776
89,-229.64151437680383,-24.75302978795665,20.40421959932111,0.5803025818579295,-7.5357132339090995,Viral,0.397863840143296,-0.0015182608749797857,0.397863840143296,-0.0015182608749797857,-1.2542953563590735,16.033617,-15.262091
90,-161.7825179288209,-44.18002015573384,76.25031675995746,11.425867695619704,8.753897246207746,Active,2.45430071456423,-0.43597722328766897,2.45430071456423,-0.43597722328766897,0.6602649566896003,71.36304,-17.196173
91,-281.4173674654846,43.49715718756178,56.93982056478224,-21.517193190449277,-14.000353246953525,Whales,-2.068596078079447,-1.322650959575581,-2.068596078079447,-1.322650959575581,-0.2171768615832364,-65.526436,-34.35925
92,-267.79683002954886,47.85910954123294,64.72386652241295,-14.724536940131342,-13.674650425373189,Whales,-1.744007784615916,-1.0400357673213927,-1.744007784615916,-1.0400357673213927,0.2591320451408998,-51.40055,-17.419321
93,-264.8370977169131,44.01421981543992,66.09981865555514,-18.830582439106102,-12.305062173056749,Whales,-1.791169865179432,-1.261870554749458,-1.791169865179432,-1.261870554749458,0.17047848405652238,-44.22458,-20.905079
94,-281.5810965807308,-22.736528911606904,-26.94422226566313,-0.7995447038596273,-8.416244769412396,Viral,0.041210951693683814,0.2253624711202617,0.041210951693683814,0.2253624711202617,-2.7839644525789677,-24.426476,10.0184965
95,-241.78647597387,-39.31515315735368,81.0350772984977,8.571491627634801,6.479534258727334,Active,1.9620596528785206,-1.1993366803439183,1.9620596528785206,-1.1993366803439183,0.5380755712466497,33.42095,-58.00085
96,-145.5500787279158,-26.4283712713436,29.20397003748882,-2.529001284484554,-4.223993575306949,Viral,0.6607525603151821,0.34224203367055767,0.6607525603151821,0.34224203367055767,-0.8408741474058281,38.33527,12.713326
97,-28.192007037395967,46.5147185957988,50.37194543633697,4.0665533655191455,-14.39140009435664,Sleeping,-0.43494295075887957,1.9676774092523173,-0.43494295075887957,1.9676774092523173,0.9926930344558784,-15.590612,80.87544
98,-64.25161189137614,43.50655942115255,43.96357236390987,6.1362564545308045,-14.883579066171997,Sleeping,-0.40719314826031655,1.8395836047659015,-0.40719314826031655,1.8395836047659015,0.7219873207450267,-8.193266,58.147335
99,-261.5406956210657,50.83664509301798,68.52837859160107,-21.64117756814423,-9.98334541785044,Whales,-1.8708637631974243,-1.4281446060245842,-1.8708637631974243,-1.4281446060245842,0.2563322926535474,-41.29144,-18.77379
100,-68.38353429375593,45.002054803218414,58.10195038016383,7.175788932204686,-13.318087306827818,Sleeping,-0.2599795922315471,1.59582489808728,-0.2599795922315471,1.59582489808728,1.1615499574630916,-42.73732,63.759254
101,-277.0281411298614,46.10516836356662,70.4601811756753,-17.46738651694574,-11.970571762297457,Whales,-1.7502053904461605,-1.375792384734567,-1.7502053904461605,-1.375792384734567,0.3161028928878645,-43.80708,-37.112904
102,-308.8465413818485,47.30763311373351,69.68947189896294,-18.06280654002491,-13.447744511512544,Whales,-1.9505646694753185,-1.603317015907299,-1.9505646694753185,-1.603317015907299,0.19493831468274253,-56.32151,-50.802105
103,-199.2152121623388,-46.355818809500704,93.74988642145648,1.6353781160935927,8.351070399174464,Active,1.959967662627496,-1.3928754211897445,1.959967662627496,-1.3928754211897445,0.7903144016591129,67.58416,-49.65922
104,-158.8067976241578,-24.815137613651743,-24.496055997307884,3.3741416269958697,-8.124856938237588,Viral,0.5341108019115397,1.3791367100932588,0.5341108019115397,1.3791367100932588,-2.2728287001451664,-1.6307554,32.706596
105,-254.3346540232526,-0.4416563687725947,11.620840416254357,-4.024334219220719,-9.46421836386569,Viral,-0.3628122081304382,-0.0927238284262743,-0.3628122081304382,-0.0927238284262743,-1.4489941386135987,-5.532678,-7.76978
106,-171.85603382333102,-15.945366064749456,4.212692289525329,1.9910734675922184,-7.820600123974835,Viral,0.3959566133808443,0.8285122420960797,0.3959566133808443,0.8285122420960797,-1.427518659291091,19.49352,20.6701
107,-67.13858963801113,51.282383525906695,50.73163877315974,6.28394478980937,-13.13120917733031,Sleeping,-0.3968262537986306,1.6994809110589888,-0.3968262537986306,1.6994809110589888,0.9957729916457777,-27.737556,68.034546
108,-254.06720627104767,47.76924249970266,73.13094599892418,-15.746779976439116,-15.066731886347656,Whales,-1.8311081327517866,-1.0392642592628332,-1.8311081327517866,-1.0392642592628332,0.5115517988369359,-32.801365,-22.704157
109,-92.02223338721764,46.41995198813801,41.89222214891906,4.939566362256362,-9.754399447012949,Sleeping,-0.25164822915391993,1.4268061096512445,-0.25164822915391993,1.4268061096512445,0.5945059145544255,-18.909536,44.830418
110,-95.86585885234598,45.95366988662042,46.65524578325265,6.595432817945021,-14.498308239969257,Sleeping,-0.4531738266576202,1.5487955947455645,-0.4531738266576202,1.5487955947455645,0.7444010629442299,-33.88354,44.357494
111,-284.95709832032634,48.21009628414892,83.88083091079434,-15.069271429179288,-13.469013623395206,Whales,-1.743694189490507,-1.4814709860752306,-1.743694189490507,-1.4814709860752306,0.7558845369586784,-28.189978,-53.17672
112,-57.19708611416048,45.84696549037892,50.22379866827315,3.9091634504594976,-11.41581855287022,Sleeping,-0.307513275726442,1.6142631059224324,-0.307513275726442,1.6142631059224324,0.9005328335902331,-22.085686,60.646446
113,-81.94024226639014,42.88449500445902,60.28895367335653,10.18102179579176,-14.900746969801492,Sleeping,-0.2041378741839799,1.6125497802319793,-0.2041378741839799,1.6125497802319793,1.2332562119151125,-48.819595,57.726727
114,-55.21641099966328,46.97295589767913,38.83743133269562,4.147054007547909,-11.269172365856027,Sleeping,-0.3252043901675955,1.805197740103191,-0.3252043901675955,1.805197740103191,0.5964001684210433,4.005944,63.139687
115,-223.14212835777323,-49.38981185338972,83.80005179092335,7.247594110292565,10.633123870671742,Active,2.3429015843370284,-1.319107629649002,2.3429015843370284,-1.319107629649002,0.5470304229580033,51.355167,-54.75623
116,-220.31693093678737,-40.16671147747838,80.9545912392248,1.0864183797509774,8.030473644695332,Active,1.7539279874810967,-1.3702071849064454,1.7539279874810967,-1.3702071849064454,0.40942038038190004,38.263363,-50.112656
117,-165.9072843304599,-44.52600368965799,67.3754152916824,0.7820227690300618,10.68253146623947,Active,2.041424522719539,-0.8333172946342844,2.041424522719539,-0.8333172946342844,0.13219315757052452,54.50827,-24.394972
118,-257.7759060439835,41.68867821947948,73.42427887573702,-20.643984499345382,-12.512459414782644,Whales,-1.826313878128642,-1.3835522450459254,-1.826313878128642,-1.3835522450459254,0.33294771402218787,-24.451845,-27.165224
119,-250.07462240708944,47.54154380409773,71.95690398966885,-20.226636041502815,-12.813138951007543,Whales,-1.8984578724085646,-1.2437403829886118,-1.8984578724085646,-1.2437403829886118,0.38250736032672455,-35.528366,-11.990153
120,-271.20898340402965,50.25808394114828,57.621094199226526,-18.733455715597504,-11.895513790890412,Whales,-1.8840035424751254,-1.1751008973036778,-1.8840035424751254,-1.1751008973036778,-0.024903142990545697,-65.1652,-7.896699
121,-194.90942869425544,-40.99989681842662,60.79133764404395,10.842738606792317,10.735889548999651,Active,2.4020960317127784,-0.5693280226607055,2.4020960317127784,-0.5693280226607055,0.1418295045813022,46.483875,-13.305847
122,-244.92955180372456,45.54388017486275,62.98887105071665,-14.17555761082816,-13.632836415489662,Whales,-1.6406274805383874,-0.810904773985053,-1.6406274805383874,-0.810904773985053,0.2659423143337492,-47.73304,-6.0542045
123,-260.7341201581134,-48.577172811721226,66.83744983109135,5.1447034421075255,7.633070612098919,Active,1.93550591827474,-1.3723540758356012,1.93550591827474,-1.3723540758356012,-0.1018239065818619,24.325697,-46.32723
124,-315.38905200205454,43.93230207903285,67.70825652993396,-21.15419421173269,-14.423628886219705,Whales,-2.125862597566708,-1.7358687227210654,-2.125862597566708,-1.7358687227210654,0.00581019370109839,-62.00183,-45.538383
125,-209.21551993567985,48.884469995079,53.24393952917414,-22.426495523724736,-11.558203183293976,Whales,-1.908206443901124,-0.7504119920826108,-1.908206443901124,-0.7504119920826108,-0.0739295774778187,-49.31896,1.8459882
126,-158.23293274197445,-21.27629509393939,35.38424991967641,-6.302736610912159,-13.177457057644313,Viral,-0.15388389848049544,0.3194209011941758,-0.15388389848049544,0.3194209011941758,-0.7628412440540617,28.408455,-3.3303108
127,-267.0308175133813,50.31135212219144,62.49112726428944,-14.96386152486092,-13.166802014581956,Whales,-1.7636201523704995,-1.0167913611433415,-1.7636201523704995,-1.0167913611433415,0.2175561844990333,-54.024925,-11.964187
128,-98.16418129843856,38.87117622802014,64.34383899453073,3.378625006867213,-15.742039081215154,Sleeping,-0.5444659123424255,1.155355040528562,-0.5444659123424255,1.155355040528562,1.092033726622594,-49.865307,43.16246
129,-303.3998567763982,45.1725152582344,77.15936992673585,-19.39397299725061,-13.776423358494142,Whales,-1.9757247134035179,-1.7166469319677562,-1.9757247134035179,-1.7166469319677562,0.3703876393596293,-32.36218,-65.7933
